ID,Labels,F0,F1,F2,F3,F4,Time
CDMN2E1SF001_LEC,CFAa_T,229.98812,672.3162,1329.85495,2402.18292,3594.77407,0.06493
CDMN2E1SF001_LEC,COSBa_T,221.33304,817.93337,1455.76991,3202.2039,4017.14808,0.04599
CDMN2E1SF001_LEC,CFVaCNA_T,234.72214,734.4616,1634.94379,2789.04884,4034.4966,0.06674
CDMN2E1SF001_LEC,CLaCFA_T,235.03145,525.79511,1271.09257,2550.10254,4121.62096,0.04148
CDMN2E1SF001_LEC,COSDaCNA_A,241.46547,774.24158,1869.57463,2824.24139,4172.67475,0.06133
CDMN2E1SF001_LEC,CLaCFA_T,230.83603,646.24558,1541.13068,2690.27571,4287.44415,0.04058
CDMN2E1SF001_LEC,CNBa_T,223.09742,592.05088,1038.41067,2213.41533,3243.73614,0.06764
CDMN2E1SF001_LEC,COSBa_A,208.61491,625.6235,1038.05577,2142.65082,3470.36856,0.06042
CDMN2E1SF001_LEC,CLa_T,215.32162,761.51058,1375.96258,2872.81278,3850.43467,0.0496
CDMN2E1SF001_LEC,COVa_A,225.94749,594.94436,1587.36372,2618.80026,3879.46823,0.06674
CDMN2E1SF001_LEC,CNBa_T,269.73253,722.42325,1746.35517,2970.67927,4096.3991,0.09469
CDMN2E1SF001_LEC,CFPa_T,282.05993,738.16086,1907.80427,3031.59693,4129.96532,0.0469
CDMN2E1SF001_LEC,COVaCNA_T,230.85615,752.33657,1591.30249,2539.21386,3863.44875,0.0974
CDMN2E1SF001_LEC,CLaCFA_T,216.79039,606.77892,1716.63984,3236.1492,4310.89003,0.02886
CDMN2E1SF001_LEC,CODCVSaCFA_T,265.91342,629.72293,1673.09873,2945.39691,4193.50546,0.09379
CDMN2E1SF001_LEC,CNAa_A,255.14546,709.39264,1799.54204,2817.31372,4020.28673,0.07034
CDMN2E1SF001_LEC,CVSa_T,224.40186,589.97646,1077.5257,2313.37327,3446.60087,0.09379
CDMN2E1SF001_LEC,COSDa_A,221.8331,681.37463,970.24243,2125.00372,3328.72218,0.08026
CDMN2E1SF001_LEC,CLaCFA_T,238.78369,683.17264,1854.30284,2819.24692,4276.61892,0.0487
CDMN2E1SF001_LEC,COVa_T,254.8874,728.05882,1737.96995,2550.62933,3812.3702,0.05411
CDMN2E1SF001_LEC,CFAa_A,294.07902,712.93789,1119.94925,2392.33253,3683.08228,0.05411
CDMN2E1SF001_LEC,CNAa_A,268.4646,783.11364,1478.85646,2618.05297,4028.87428,0.07034
CDMN2E1SF001_LEC,CNAaCFA_A,261.77834,753.87761,1936.35628,3024.3965,4288.97186,0.05231
CDMN2E1SF001_LEC,COVa_A,221.87899,584.49978,1760.35709,3142.36481,4261.46523,0.08207
CDMN2E1SF001_LEC,CVSa_T,185.00837,796.73942,1727.88461,3015.47578,4001.2281,0.15482
CDMN2E1SF001_LEC,CLaCFA_T,240.14267,493.75873,1301.19356,2662.85036,3961.01011,0.0469
CDMN2E1SF001_LEC,CNBa_T,269.68406,768.59698,1396.41623,2362.76499,3599.65074,0.05141
CDMN2E1SF001_LEC,CLa_A,290.13816,805.98015,1770.21792,3207.77725,4382.78341,0.07485
CDMN2E1SF001_LEC,CNAa_T,248.77596,678.44707,1285.66697,2396.5619,3685.01251,0.07395
CDMN2E1SF001_LEC,CODaNAV_T,234.21164,798.4254,1803.96988,3022.80915,4220.47321,0.07575
CDMN2E1SF001_LEC,CODaCFA_T,221.40001,754.98177,1511.96537,2452.47212,3928.24768,0.0974
CDMN2E1SF001_LEC,CLa_T,240.00529,635.43982,1414.28165,2663.69531,3886.82257,0.0496
CDMN2E1SF001_LEC,COVa_A,272.02193,750.96275,1496.30008,2486.40124,3791.7297,0.05411
CDMN2E1SF001_LEC,CNAa_A,241.00345,624.60711,1585.32827,2739.43261,3954.74164,0.06313
CDMN2E1SF001_LEC,CLa_A,235.42604,637.30186,1847.37451,2902.3249,4368.98924,0.05591
CDMN2E1SF001_LEC,CODCLa_T,240.50885,694.1935,1462.3928,2533.35722,3795.45107,0.08928
CDMN2E1SF001_LEC,COSVaCVS_T,204.50261,797.27079,1256.11081,2263.16169,3586.23071,0.06223
CDMN2E1SF001_LEC,COVa_T,244.78226,655.46121,1904.5728,2961.18743,4111.96951,0.0488
CDMN2E1SF001_LEC,COSDa_A,250.899,751.90459,1908.75034,2979.75392,4397.354,0.09109
CDMN2E1SF001_LEC,COVSa_A,224.60046,665.04934,1165.0649,2342.64183,3592.92197,0.05682
CDMN2E1SF001_LEC,CFVa_,284.3294,730.09455,1500.71038,2705.43641,3956.00376,0.09199
CDMN2E1SF001_LEC,CNBaCFA_T,267.5628,763.96664,1475.6998,2425.19242,3731.40667,0.07305
CDMN2E1SF001_LEC,CNAa_T,244.3968,705.22655,1682.37378,2746.89669,4240.28522,0.05501
CDMN2E1SF001_LEC,CNAa_A,218.6579,682.52645,1867.37048,2925.06467,4078.06277,0.11003
CDMN2E1SF001_LEC,COSDa_A,237.13164,683.14082,1872.37496,2928.71462,4320.9756,0.10552
CDMN2E1SF001_LEC,CFLaCNA_T,225.30776,752.99115,1432.82222,2637.90541,4249.04168,0.06944
CDMN2E1SF001_LEC,COSBaCVS_T,236.77122,791.84036,1759.1296,2520.65275,4212.80971,0.07215
CDMN2E1SF001_LEC,COSDa_,253.80125,606.15245,1793.16654,3066.25346,4164.30649,0.04419
CDMN2E1SF001_LEC,COSVa_A,231.20473,706.20612,1816.70328,2927.57549,4167.944,0.07305
CDMN2E1SF001_LEC,CLa_T,231.18879,609.49516,1692.02807,2864.47843,4198.82551,0.06223
CDMN2E1SF001_LEC,CVMa_A,295.99887,657.44759,1371.16983,2302.87559,3844.19019,0.08568
CDMN2E1SF001_LEC,CLa_T,228.74026,759.0277,1761.08925,3058.35517,4433.72518,0.06493
CDMN2E1SF001_LEC,CVMa_A,228.83997,742.31792,1626.8102,2474.33608,3942.20533,0.08026
CDMN2E1SF001_LEC,CNAa_A,225.2722,728.94819,1565.05675,2832.46663,4266.60571,0.08268
CDMN2E1SF001_LEC,CODa_A,232.32725,600.85424,1820.5573,3134.18905,4162.92398,0.07395
CDMN2E1SF001_LEC,COBa_T,218.87083,753.98196,1095.09472,2118.29656,3425.34452,0.05231
CDMN2E1SF001_LEC,CVSa_A,215.69949,705.71675,1634.25954,2879.37375,4040.41714,0.05501
CDMN3E2SF019_LEC,CLa_T,204.50295,794.94625,1850.99609,3024.05162,4250.32026,0.0509
CDMN3E2SF019_LEC,COSDa_A,200.07611,697.57174,1748.04033,2884.56881,4071.45962,0.04818
CDMN3E2SF019_LEC,COBa_T,90.4539,666.39833,1602.83027,2753.05689,4292.95696,0.04219
CDMN3E2SF019_LEC,CFAa_A,184.37051,804.23806,1711.95302,2836.37267,4184.52681,0.03684
CDMN3E2SF019_LEC,CLaCFA_T,189.28198,671.13863,1879.81089,2675.03544,4328.81927,0.03951
CDMN3E2SF019_LEC,CFLa_A,195.90914,696.77358,1498.68784,2928.11361,4173.73751,0.04487
CDMN3E2SF019_LEC,CFAa_T,185.31659,728.49193,1702.35969,2779.57262,4241.2094,0.09709
CDMN3E2SF019_LEC,COSDa_T,87.68379,692.9484,1776.86183,2789.81041,4151.72986,0.05492
CDMN3E2SF019_LEC,CODCVSa_A,188.53021,663.84972,1739.29552,2623.14977,4335.98945,0.06362
CDMN3E2SF019_LEC,CVMa_A,306.11327,664.63262,1788.67382,2687.97647,4485.46694,0.07501
CDMN3E2SF019_LEC,CODaCFA_A,170.45301,780.38784,1946.98548,2664.40438,4329.3105,0.06295
CDMN3E2SF019_LEC,COBa_A,179.44476,658.09288,1485.82789,2334.17228,4180.28494,0.04554
CDMN3E2SF019_LEC,CFAa_T,183.01226,647.88208,1621.90755,2629.5408,4457.94595,0.04956
CDMN3E2SF019_LEC,CODaCNA_A,191.94007,702.35635,1552.32132,2726.25833,4209.49266,0.04353
CDMN3E2SF019_LEC,COSBa_T,160.85507,804.92605,1559.25666,2491.92254,4304.57179,0.04286
CDMN3E2SF019_LEC,CLaCFA_T,192.78028,687.08994,1894.35534,2356.52574,4135.78443,0.05291
CDMN3E2SF019_LEC,COSDaCNA_A,207.51999,811.71338,1846.977,2548.81016,4016.73076,0.07367
CDMN3E2SF019_LEC,CLaCFA_T,80.49019,653.44044,1815.83515,2689.74937,4092.45047,0.04286
CDMN3E2SF019_LEC,CNBa_T,82.67762,547.59417,1576.31662,2549.34668,4043.98878,0.04219
CDMN3E2SF019_LEC,COSBa_A,154.55174,704.81236,1614.23366,2702.02677,4438.34376,0.03951
CDMN3E2SF019_LEC,CLa_T,163.81393,761.47993,1602.00827,2471.29142,3881.08435,0.05891
CDMN3E2SF019_LEC,COVa_A,85.61785,743.78106,1766.80286,2683.00228,4288.86374,0.04956
CDMN3E2SF019_LEC,CNBa_T,196.97134,833.49054,1653.83242,2856.3638,3806.3335,0.11852
CDMN3E2SF019_LEC,CFPa_T,199.04972,704.3503,1998.62054,2799.4313,4019.30411,0.06229
CDMN3E2SF019_LEC,COVaCNA_T,172.93504,717.16164,1551.16655,2416.55404,3760.8427,0.06162
CDMN3E2SF019_LEC,CLaCFA_T,81.70121,711.5816,1857.82376,2525.63931,4121.23092,0.05359
CDMN3E2SF019_LEC,CODCVSaCFS_T,186.95789,629.28301,1630.07423,2496.55102,4019.05861,0.05693
CDMN3E2SF019_LEC,CNAa_A,182.51509,636.2128,1726.23907,2805.49378,3964.96997,0.0375
CDMN3E2SF019_LEC,CVSa_T,91.17271,719.44238,1851.83241,2667.5227,4168.89525,0.0509
CDMN3E2SF019_LEC,COSDa_A,106.0748,595.06501,1802.46218,2624.59421,4123.40218,0.04487
CDMN3E2SF019_LEC,CLaCFA_T,179.41166,746.78213,1844.30403,2314.40614,3983.19307,0.05559
CDMN3E2SF019_LEC,COVa_T,195.21331,788.75172,1930.8102,2343.36996,4072.92265,0.08974
CDMN3E2SF019_LEC,CFAaCFA_A,109.02943,718.80963,1784.84707,2705.58594,4315.76639,0.06028
CDMN3E2SF019_LEC,CNAaCFA_A,188.62242,592.11648,1862.1477,2852.55116,4138.31784,0.06896
CDMN3E2SF019_LEC,COVa_A,165.48044,710.47604,1970.80096,2416.21061,4503.3741,0.04419
CDMN3E2SF019_LEC,CVSa_T,NA,875.68101,1867.31869,2721.19575,4184.60945,0.05157
CDMN3E2SF019_LEC,CLaCFA_T,193.58023,696.59309,1901.93818,2675.56569,4098.78778,0.05693
CDMN3E2SF019_LEC,CNBa_T,196.42386,838.29723,1816.42831,2735.63193,3954.04451,0.06764
CDMN3E2SF019_LEC,CLaCFA_A,221.58816,753.33383,1840.69945,2776.62019,4217.0602,0.05559
CDMN3E2SF019_LEC,CLa_T,168.39721,712.65525,1857.93555,2775.63495,4084.06053,0.06965
CDMN3E2SF019_LEC,CODaCNA_T,175.01398,777.70321,1744.18497,2751.17399,4100.26336,0.05425
CDMN3E2SF019_LEC,CODaCNA_T,161.74679,784.55926,1763.48635,2656.80581,4140.41236,0.05894
CDMN3E2SF019_LEC,CLa_T,179.03841,798.92779,1890.22246,2693.02478,4223.03189,0.04688
CDMN3E2SF019_LEC,COVa_A,183.6996,670.9896,1851.46697,2788.24494,3912.13376,0.04755
CDMN3E2SF019_LEC,CNAa_A,189.79617,607.14903,1714.75942,2559.72243,3770.75647,0.06292
CDMN3E2SF019_LEC,CLaCFA_T,180.71624,714.1845,1705.4061,2603.54608,3906.72002,0.0549
CDMN3E2SF019_LEC,CODCLa_T,190.73945,703.08794,1877.99531,2822.84237,4096.92811,0.07168
CDMN3E2SF019_LEC,COSVaCVM_T,150.10805,763.83354,1774.87047,2485.99242,3839.50051,0.08704
CDMN3E2SF019_LEC,COVa_T,179.67757,740.65192,1777.07524,2820.40238,4022.31851,0.06965
CDMN3E2SF019_LEC,COSDa_A,176.63429,814.56576,1576.39172,2633.21327,3830.84245,0.05492
CDMN3E2SF019_LEC,COVa_A,157.95264,720.07945,1740.39336,2747.38493,3936.64235,0.05087
CDMN3E2SF019_LEC,CFVa_A,225.33131,878.93414,1740.3166,3030.14329,3947.23022,0.06764
CDMN3E2SF019_LEC,CNBaCFA_T,194.10616,814.82881,1816.79546,2824.65291,4000.61056,0.07568
CDMN3E2SF019_LEC,CNAa_T,188.808,734.66973,1620.22576,2803.45592,4078.71597,0.08707
CDMN3E2SF019_LEC,COSDCVSaCFA_A,223.52862,601.96038,1642.61518,2471.03956,3765.17417,0.05557
CDMN3E2SF019_LEC,CFLaCNA_T,161.61857,636.78689,1336.82676,2314.15718,3365.72092,0.09108
CDMN3E2SF019_LEC,COSBaCVS_T,175.09542,829.85568,1286.93082,2197.90257,3444.02276,0.06697
CDMN3E2SF019_LEC,COSDa_A,169.5565,600.55844,1819.79289,2883.43077,3997.4903,0.04688
CDMN3E2SF019_LEC,COSVaCNA_A,99.40155,699.89404,2026.14769,2995.44898,4403.32501,0.04553
CDMN3E2SF019_LEC,CLa_T,166.59335,751.34265,1887.30837,2824.77119,4305.79336,0.07702
CDMN3E2SF019_LEC,CVMa_A,260.20524,668.89978,1614.90991,2691.18233,3990.1572,0.09242
CDMN3E2SF019_LEC,CLa_T,183.60551,741.90662,1885.14182,2924.72593,4478.59831,0.05559
CDMN3E2SF019_LEC,CNAa_A,168.85196,822.34416,1699.10976,3064.57371,3991.74362,0.05626
CDMN3E2SF019_LEC,CODa_A,90.40563,621.39755,1770.11893,2877.28796,4237.5296,0.05961
CDMN3E2SF019_LEC,COBa_T,177.18248,734.89725,1282.45281,1993.59897,2826.38488,0.0442
CDMN3E2SF019_LEC,CVSa_A,163.06434,752.62532,1901.58592,2546.35146,4402.64321,0.06162
CDMN3E1SM009_LEC,CLa_T,137.16628,550.78735,1684.32682,2535.4573,3393.08746,0.05918
CDMN3E1SM009_LEC,COSDa_A,125.6923,494.91674,1545.02046,2569.74256,3548.22366,0.06129
CDMN3E1SM009_LEC,COBa_T,129.6144,493.94623,1246.53187,2480.14333,3517.43662,0.05284
CDMN3E1SM009_LEC,CFAa_A,126.29599,446.6502,1200.32085,2358.82736,3378.1491,0.06129
CDMN3E1SM009_LEC,CLaCFA_T,NA,433.43963,1510.35179,2716.58599,4188.92953,0.04016
CDMN3E1SM009_LEC,CFLa_A,122.99753,454.73412,1269.99819,2359.12213,3045.51826,0.04016
CDMN3E1SM009_LEC,CFAa_T,129.01034,546.73177,1408.84108,2577.56701,3618.85497,0.12328
CDMN3E1SM009_LEC,COSDa_A,116.16864,511.409,1460.76115,2446.15373,3493.12774,0.0749
CDMN3E1SM009_LEC,CODCVSa_A,116.85224,532.49336,1632.55379,2762.58923,3737.45313,0.06386
CDMN3E1SM009_LEC,CVMa_A,152.76519,510.59575,1478.70585,2520.76936,3380.44186,0.07647
CDMN3E1SM009_LEC,CODaCFA_A,150.20651,458.60403,1642.23996,2750.85548,3768.18722,0.07479
CDMN3E1SM009_LEC,COBa_T,123.43402,501.21914,1357.71156,2470.84394,3643.93483,0.05546
CDMN3E1SM009_LEC,CFAa_A,119.48148,479.21221,1292.68778,2602.55161,3675.33581,0.07311
CDMN3E1SM009_LEC,COSBa_T,116.08408,526.44576,1281.21468,2280.68032,3190.68833,0.05714
CDMN3E1SM009_LEC,CFVa_CNA,121.66563,505.38188,1486.02948,2204.11843,4459.15336,0.0437
CDMN3E1SM009_LEC,CLaCFA_T,111.5715,466.50914,1490.76538,2706.18569,3867.85656,0.03635
CDMN3E1SM009_LEC,COSDaCNA_A,133.4356,493.62106,1563.9213,2501.45833,3826.39719,0.05894
CDMN3E1SM009_LEC,CLaCFA_T,114.77914,487.33872,1494.10346,2630.70484,3809.30466,0.05108
CDMN3E1SM009_LEC,CNBa_T,112.38369,509.14278,1367.96852,2513.8043,3550.6939,0.05108
CDMN3E1SM009_LEC,COSBa_A,106.33733,441.69219,1348.91518,2721.47155,3701.49974,0.05108
CDMN3E1SM009_LEC,CLa_T,116.00638,522.58866,1270.14397,2217.72731,3176.32809,0.05599
CDMN3E1SM009_LEC,COVa_A,120.50523,476.5162,1416.772,2604.2425,3582.30029,0.04912
CDMN3E1SM009_LEC,CNBa_T,133.76702,513.71655,1438.55229,2562.31187,3641.12509,0.06292
CDMN3E1SM009_LEC,CFPa_T,137.81189,479.98886,1715.51213,2738.91802,3601.13894,0.04912
CDMN3E1SM009_LEC,COVaCNA_T,125.08959,536.42213,1482.91794,2239.54118,3742.08365,0.08841
CDMN3E1SM009_LEC,CLaCFA_T,111.34327,537.78343,1411.93468,2648.64853,4104.32757,0.05599
CDMN3E1SM009_LEC,CODCVSaCFA_A,120.87943,489.65236,1534.14986,2782.92207,3552.83267,0.04617
CDMN3E1SM009_LEC,CNAa_A,134.12095,428.68928,1478.46839,2667.99641,3489.22479,0.05992
CDMN3E1SM009_LEC,CVSa_T,113.15391,536.18312,1634.23092,2456.31249,3852.84726,0.04813
CDMN3E1SM009_LEC,COSDa_A,117.0361,507.70243,1509.98404,2413.80642,3699.04014,0.05108
CDMN3E1SM009_LEC,CLaCFA_T,117.39413,490.13649,1491.91129,2663.55682,3870.405,0.06385
CDMN3E1SM009_LEC,COVa_A,296.86196,486.02797,1481.97778,2793.3221,3771.10927,0.0458
CDMN3E1SM009_LEC,CFAaCFA_T,155.56717,454.49487,1334.66932,2772.09571,3646.81847,0.05992
CDMN3E1SM009_LEC,CNAaCFA_T,124.68892,449.23566,1483.52577,2581.54576,3233.58634,0.04813
CDMN3E1SM009_LEC,COVa_A,114.97877,485.48388,1569.70727,2640.03835,3552.7197,0.0364
CDMN3E1SM009_LEC,CVSa_A,115.80738,398.4019,1693.28682,2684.36211,4404.09681,0.0609
CDMN3E1SM009_LEC,CLaCFA_T,118.56382,484.85442,1506.39433,2749.94081,3750.95469,0.05796
CDMN3E1SM009_LEC,CNBa_T,140.7084,492.3522,1399.58103,2628.04004,3357.49505,0.04322
CDMN3E1SM009_LEC,CLaCFA_A,153.83909,470.52214,1518.17592,2725.68056,3739.44836,0.0501
CDMN3E1SM009_LEC,CLa_T,100.89715,490.61297,1469.75671,2196.2724,3690.39032,0.05108
CDMN3E1SM009_LEC,CODaCNA_T,341.71468,537.71299,1544.81092,2611.67274,3517.16397,0.04912
CDMN3E1SM009_LEC,CODaCNA_A,100.07823,522.52903,1360.71442,2454.76721,4154.50475,0.05796
CDMN3E1SM009_LEC,CLa_T,112.34419,534.74391,1487.80454,2785.62282,3242.40821,0.04519
CDMN3E1SM009_LEC,COVa_A,124.77351,506.71461,1472.9667,2236.8874,3141.54826,0.05403
CDMN3E1SM009_LEC,CNAa_A,125.50897,483.83549,1773.97596,2883.6366,3937.8947,0.03929
CDMN3E1SM009_LEC,CLaCFA_T,106.98836,493.72748,1454.70244,2612.47884,3718.60115,0.05403
CDMN3E1SM009_LEC,CODCLa_A,126.14434,507.73376,1636.06172,2523.27245,3339.54967,0.07077
CDMN3E1SM009_LEC,COSVaCVS_A,117.32608,510.59943,1529.31378,2303.90325,3112.28338,0.05501
CDMN3E1SM009_LEC,COVa_A,128.04717,533.64888,1538.78627,2611.20284,3538.71502,0.04912
CDMN3E1SM009_LEC,COSDa_T,131.183,490.1579,1228.33796,2407.52769,3146.20374,0.04813
CDMN3E1SM009_LEC,COVa_A,107.2361,543.80655,1412.3147,2136.49486,3186.96899,0.04918
CDMN3E1SM009_LEC,CFVa_A,147.73914,536.56083,1486.27681,2310.72067,3404.79153,0.05599
CDMN3E1SM009_LEC,CNBaCFA_T,139.06537,490.19547,1439.14537,2501.80428,3648.33514,0.06876
CDMN3E1SM009_LEC,CNAa_T,127.32342,581.91684,1474.90357,2831.46181,3930.7985,0.07073
CDMN3E1SM009_LEC,COSDCVSa_A,205.21261,514.27886,1545.51407,2002.24546,2974.57089,0.11591
CDMN3E1SM009_LEC,CFLaCNA_T,104.79956,530.15084,1316.8543,2238.70077,3166.17361,0.07957
CDMN3E1SM009_LEC,COSBaCVS_T,120.41597,581.22119,1396.65157,2310.02519,3276.4993,0.06287
CDMN3E1SM009_LEC,COSVaCNA_A,142.74308,455.60832,1841.83775,2563.52548,3087.39507,0.0501
CDMN3E1SM009_LEC,CLa_T,115.305,516.39515,1600.06157,2672.72237,3735.15429,0.06581
CDMN3E1SM009_LEC,CVMa_A,140.00274,491.46033,1411.019,2334.86227,3170.63804,0.10904
CDMN3E1SM009_LEC,CLa_A,124.41549,482.72569,1472.76714,2409.92275,3362.72713,0.07171
CDMN3E1SM009_LEC,CNAa_A,113.12775,483.56343,1218.75307,2311.52573,3065.25659,0.07805
CDMN3E1SM009_LEC,COBa_A,115.19874,533.03659,1337.0745,2185.91319,2825.26578,0.05285
CDMN3E1SM009_LEC,CVSa_T,106.40478,539.89007,1554.29608,2253.20377,3126.96055,0.04167
CDMN3E1SM009_LEC,COBa_A,109.50522,579.72492,1458.31872,2251.64238,2928.82356,0.04122
CDMN3E1SM009_LEC,CVSa_T,109.48087,550.37899,1726.16885,2379.52548,3081.4194,0.02947
CDMN1E1SF001_LEC,CLa_T,321.41455,658.82121,1652.52041,2874.07034,3981.5804,0.07
CDMN1E1SF001_LEC,COSDa_A,250.27141,618.83611,1097.22819,1851.89601,3535.12903,0.08167
CDMN1E1SF001_LEC,COBa_T,229.9424,604.25047,1339.97263,1981.80551,3484.55332,0.07778
CDMN1E1SF001_LEC,CFAa_A,119.95767,630.82309,1584.44145,2459.33726,3667.92835,0.05833
CDMN1E1SF001_LEC,CLaCFA_T,237.46748,606.18504,1407.66699,2074.01174,3587.89924,0.06454
CDMN1E1SF001_LEC,CFLa_A,250.32537,603.58315,1352.56776,1792.71988,3130.64866,0.05564
CDMN1E1SF001_LEC,CFAa_T,239.39026,685.49088,1370.42579,1880.06212,3521.28428,0.11446
CDMN1E1SF001_LEC,COSDa_T,213.06291,640.61677,1457.21091,1857.74191,3398.22705,0.09064
CDMN1E1SF001_LEC,CVSa_A,256.55639,508.22439,1355.02184,1947.5648,3478.73199,0.10871
CDMN1E1SF001_LEC,CVMa_A,298.50221,503.36395,1430.76495,2507.0992,3492.98285,0.12624
CDMN1E1SF001_LEC,CODa_A,218.81698,739.20766,1802.38071,3062.86805,3961.12363,0.10169
CDMN1E1SF001_LEC,COBa_A,242.08164,637.53349,1499.11656,2196.41161,3451.43681,0.07481
CDMN1E1SF001_LEC,CFAa_T,219.21311,706.26956,1515.81833,1992.88967,3548.62116,0.09117
CDMN1E1SF001_LEC,COSBa_A,204.01514,740.55573,1219.76027,2112.83702,3412.65388,0.0789
CDMN1E1SF001_LEC,COSBa_A,223.02315,626.82865,1337.11029,1940.57395,3522.4145,0.09205
CDMN1E1SF001_LEC,COSBa_T,244.52637,673.6022,1301.00474,2072.23943,3258.78323,0.08866
CDMN1E1SF001_LEC,CVFaCNA_A,268.31949,631.47397,1439.04909,2104.58355,3580.28467,0.05997
CDMN1E1SF001_LEC,CLaCFA_T,238.98536,620.93071,1591.83926,2126.95342,3552.54876,0.09909
CDMN1E1SF001_LEC,COSDaCNA_A,249.82609,672.87082,1567.19915,2525.74065,3512.13124,0.08203
CDMN1E1SF001_LEC,CLaCFA_T,211.57145,714.71199,1411.66663,2167.63089,3602.36185,0.09803
CDMN1E1SF001_LEC,CNBa_T,207.65985,680.47015,1179.18144,1724.56441,3410.00098,0.08603
CDMN1E1SF001_LEC,COSBa_A,201.43081,573.59355,1345.81978,2727.51977,4093.9745,0.08803
CDMN1E1SF001_LEC,CLa_T,250.96359,690.1869,1467.7504,1894.08082,3486.32852,0.07978
CDMN1E1SF001_LEC,CLa_T,207.35861,764.72655,1425.39484,2213.4727,3442.69251,0.0857
CDMN1E1SF001_LEC,COVa_A,223.25519,773.75061,1694.72069,3167.82258,3927.71736,0.09847
CDMN1E1SF001_LEC,CLaCNB_T,190.86142,712.159,1278.2274,2441.04495,3685.51464,0.0857
CDMN1E1SF001_LEC,CNBa_T,260.32684,732.34544,1525.73099,2464.72855,3583.04776,0.1179
CDMN1E1SF001_LEC,CFPa_T,241.42237,653.38422,1591.55981,2697.93128,3489.93996,0.05895
CDMN1E1SF001_LEC,COVaCNA_T,231.59867,623.92236,1450.5809,2031.28963,3519.79586,0.07663
CDMN1E1SF001_LEC,CLa_T,193.16046,640.22743,1126.39678,1765.24609,3407.80128,0.08842
CDMN1E1SF001_LEC,CFAa_T,209.63958,779.01612,1246.34051,1867.77672,3414.43114,0.10316
CDMN1E1SF001_LEC,CODCVSaCFA_T,211.70819,535.38901,1472.41674,1893.21005,3533.85504,0.07193
CDMN1E1SF001_LEC,CNAa_A,235.31839,593.44785,1553.91436,1674.79066,3385.00135,0.06618
CDMN1E1SF001_LEC,CVSa_T,201.49772,769.93821,1809.06611,2672.12856,3453.37959,0.07481
CDMN1E1SF001_LEC,COSDa_A,204.76672,653.63327,1661.64037,2408.65762,3475.82411,0.0892
CDMN1E1SF001_LEC,CLaCFA_T,246.92013,680.1831,1504.10047,1847.77009,3457.76986,0.06191
CDMN1E1SF001_LEC,COVa_T,278.53663,605.35947,1178.34309,1940.68473,3353.31925,0.08012
CDMN1E1SF001_LEC,CFAa_A,305.3928,384.28666,1273.20118,1864.46293,3686.34629,0.06919
CDMN1E1SF001_LEC,CNAa_A,254.27944,548.25562,1399.35681,2198.01424,3548.32325,0.13474
CDMN1E1SF001_LEC,CNAa_A,242.0367,552.76519,1270.89616,1858.14369,3575.98995,0.10925
CDMN1E1SF001_LEC,COVa_A,207.14351,562.69014,1229.0768,1804.03035,3431.01054,0.04734
CDMN1E1SF001_LEC,CVSa_T,182.1995,776.7911,1859.50041,2971.19478,4322.55917,0.07283
CDMN1E1SF001_LEC,CLaCFA_T,230.38556,543.28886,1499.74187,1838.37458,3487.5649,0.06326
CDMN1E1SF001_LEC,CNBa_T,257.13028,728.12855,1358.13853,2135.02431,3516.86786,0.08735
CDMN1E1SF001_LEC,CLa_A,281.01607,657.50741,1137.3079,2327.40933,3839.20147,0.06777
CDMN1E1SF001_LEC,CLa_T,204.74677,676.82139,1451.5211,2244.95123,3720.55909,0.09064
CDMN1E1SF001_LEC,CODaCNA_T,212.95557,757.36784,1193.28755,1815.41859,3610.54103,0.08699
CDMN1E1SF001_LEC,CODaCNA_T,217.55594,747.93529,1332.08409,1767.29,3532.91604,0.08119
CDMN1E1SF001_LEC,CLa_T,205.80725,645.17806,1188.07732,2069.45885,3275.66403,0.07688
CDMN1E1SF001_LEC,COVa_A,206.35195,748.36405,1326.52048,1786.70559,3379.94813,0.082
CDMN1E1SF001_LEC,CNAa_A,235.65995,580.04094,1050.23586,2025.93176,3611.25943,0.07944
CDMN1E1SF001_LEC,CLa_T,221.69332,711.2401,1547.00008,1923.79414,3456.04006,0.09724
CDMN1E1SF001_LEC,CFAa_T,246.20844,718.90918,1448.77504,2083.25856,3531.94024,0.11345
CDMN1E1SF001_LEC,CODCLa_T,232.88531,684.6141,1463.02953,2206.69742,3492.97129,0.04653
CDMN1E1SF001_LEC,CODCLa_T,243.00896,716.0763,1715.72844,2291.16552,3423.2731,0.08789
CDMN1E1SF001_LEC,COSVaCVS_T,201.51824,616.56706,1248.4764,1863.64171,3497.53767,0.13676
CDMN1E1SF001_LEC,COVa_T,248.51996,716.74026,1704.51782,2083.61241,3468.51751,0.09378
CDMN1E1SF001_LEC,COSDa_A,253.00065,714.49353,1565.45548,2144.25641,3501.34035,0.07369
CDMN1E1SF001_LEC,COVa_A,202.95802,749.72535,1471.78448,1787.37315,3347.74221,0.07704
CDMN1E1SF001_LEC,CFVa_A,283.1041,756.3671,1375.27255,2476.72118,3863.77287,0.10071
CDMN1E1SF001_LEC,CNBaCFA_T,261.01772,717.74337,1400.31601,2515.00173,3692.77477,0.09495
CDMN1E1SF001_LEC,CNAa_T,235.74963,668.19727,1325.11852,1812.88076,3597.78448,0.11797
